51816,<p>How do I access the index in a <code>for</code> loop like the following?</p><pre><code>ints = [8 23 45 12 78]for i in ints:    print('item #{} = {}'.format(??? i))</code></pre><p>I want to get this output:</p><pre class="lang-none prettyprint-override"><code>item #1 = 8item #2 = 23item #3 = 45item #4 = 12item #5 = 78</code></pre><p>When I loop through it using a <code>for</code> loop how do I access the loop index from 1 to 5 in this case?</p>,Accessing the index in 'for' loops?,<python><loops><list>
63051,<p>How do I add the servlets API to my project's pom.xml</p><p>mvnrepository.com has lots of servlet api and similarly named projects that I don't know which is the right one. Or are all of them ok?</p>,how to add the servlet api to my pom.xml,<java><maven-2><servlets><pom.xml>
6068,<p>How do I center the text horizontally and vertically in a <code>TextView</code> so that it appears exactly in the middle of the <code>TextView</code> in <code>Android</code>?</p>,How do I center text horizontally and vertically in a TextView?,<android><textview>
6068,<p>How do I convert <code>int[]</code> into <code>List&lt;Integer&gt;</code> in Java?</p><p>Of course I'm interested in any other answer than doing it in a loop item by item. But if there's no other answer I'll pick that one as the best to show the fact that this functionality is not part of Java.</p>,How to convert int[] into List<Integer> in Java?,<java><arrays><collections><boxing><autoboxing>
63051,<p>How do I delete a possibly non-empty dir in Python.</p><p>The directory may have nested subdirectories many levels deep.</p>,python: delete non-empty dir,<python><file>
4883,<p>How do I discard changes in my working copy that are not in the index?</p>,How do I discard unstaged changes in Git?,<git><version-control>
6068,<p>How do I dump the data and only the data not the schema of some SQLite3 tables of a database (not all the tables)?The dump should be in SQL format as it should be easily re-entered into the database later and should be done from the command line. Something like</p><pre><code>sqlite3 db .dump</code></pre><p>but without dumping the schema and selecting which tables to dump.</p>,How do I dump the data of some SQLite3 tables?,<sql><sqlite>
63051,<p>How do I get the number of elements in a list in jinja2 template?</p><p>For example in Python:</p><pre><code>print(template.render(products=[???]))</code></pre><p>and in jinja2</p><pre><code>&lt;span&gt;You have {{what goes here?}} products&lt;/span&gt;</code></pre>,Get lengths of a list in a jinja2 template,<python><jinja2>
63051,<p>How do I kill the last spawned background task in linux?</p><p>Example:</p><pre><code>doSomethingdoAnotherThingdoB &amp;doCdoD#kill doB????</code></pre>,linux: kill background task,<linux><bash><unix><kill><job-control>
63051,<p>How do I perform case insensitive string comparison in JavaScript?</p>,How to do case insensitive string comparison?,<javascript><string>
63051,<p>How do I prevent <em>wget</em> from following redirects?</p>,wget: don't follow redirects,<linux><http><bash><redirect><wget>
51816,<p>How do I remove an element from a list by index in Python?</p><p>I found the <code>list.remove</code> method but say I want to remove the last element how do I do this? It seems like the default remove searches the list but I don't want any search to be performed.</p>,How to remove an element from a list by index,<python><list>
179736,<p>How do I serialize a Python dictionary into a string and then back to a dictionary? The dictionary will have lists and other dictionaries inside it.</p>,How do I serialize a Python dictionary into a string and then back to a dictionary?,<python><string><list><serialization><dictionary>
6068,<p>How do I use prepared statements in SQlite in Android?</p>,How do I use prepared statements in SQlite in Android?,<android><sqlite><prepared-statement>
4883,<p>How do I write a <code>switch</code> statement in Ruby?</p>,How to write a switch statement in Ruby,<ruby><switch-statement><conditional-statements>
63051,<p>How do I write non-<a href="http://en.wikipedia.org/wiki/ASCII" rel="noreferrer">ASCII</a> characters using echo? Is there an escape sequence such as <code>\012</code> or something like that?</p><p>I want to append ASCII characters to a file using:</p><pre><code>echo ?? &gt;&gt; file</code></pre>,How do I write non-ASCII characters using echo?,<linux><bash><ascii><echo><non-ascii-characters>
6068,<p>How do you change the CLASSPATH of a Java process from within the Java process?</p><hr><p>Before you ask me "Why would you want to do that?" I'll explain it shortly. </p><blockquote>  <p>When you have a Clojure REPL running it is common to need more jars in your CLASSPATH to load a <a href="http://clojure.org" rel="noreferrer">Clojure</a> source file and I'd like to do it without having to restart Clojure itself (which is not really an option when using it on Slime on Emacs).</p></blockquote><p>That's the reason but I don't want this question tagged as some-weird-language some-weird-editor and be disregarded by the majority of Java developers that may have the answer.</p>,How do you change the CLASSPATH within Java?,<java><clojure><classpath>
4883,<p>How do you convert between a DateTime and a Time object in Ruby?</p>,Convert to/from DateTime and Time in Ruby,<ruby><datetime><time>
4883,<p>How do you delete untracked local files from your current working tree?</p>,How to remove local (untracked) files from the current Git working tree,<git><branch><git-branch>
63051,<p>How do you kill a <code>java.lang.Thread</code> in Java?</p>,How do you kill a Thread in Java?,<java><multithreading><interrupt>
4883,<p>How do you rename a table in <a href="http://en.wikipedia.org/wiki/SQLite" rel="noreferrer">SQLite</a> 3.0?</p>,How do you rename a table in SQLite 3.0?,<sqlite>
49153,<p>How is <code>parseInt()</code> different from <code>valueOf()</code> ? </p><p>They appear to do exactly the same thing to me (also goes for <code>parseFloat()</code> <code>parseDouble()</code> <code>parseLong()</code> etc how are they different from <code>Long.valueOf(string)</code> ?</p><p>Also which one of these is preferable and used more often by convention?</p>,Different between parseInt() and valueOf() in java?,<java>
4883,<p>How often should you use git-gc?  </p><p>The <a href="http://www.kernel.org/pub/software/scm/git/docs/git-gc.html" rel="noreferrer">manual page</a> simply says:</p><blockquote>  <p>Users are encouraged to run this task on a regular basis within each repository to maintain good disk space utilization and good operating performance.</p></blockquote><p>Are there some commands to get some object counts to find out whether it's time to gc?</p>,How often should you use git-gc?,<git><git-gc>
6068,<p>How to format correctly according to the device configuration date and time when having a year month day hour and minute?</p>,How to format date and time in Android?,<android><date><time><formatting><format>
179736,<p>How to get the code of the headers through urllib?</p>,In Python how do I use urllib to see if a website is 404 or 200?,<python><urllib><http-status-codes>
51816,<p>How to get the filename without the extension from a path in Python?</p><p>For instance if I had <code>&quot;/path/to/some/file.txt&quot;</code> I would want <code>&quot;file&quot;</code>.</p>,How to get the filename without the extension from a path in Python?,<python><string><path>
9951,<p>How would you explain JavaScript closures to someone with a knowledge of the concepts they consist of (for example functions variables and the like) but does not understand closures themselves?</p><p>I have seen <a href="http://en.wikipedia.org/wiki/Scheme_%28programming_language%29" rel="noreferrer">the Scheme example</a> given on Wikipedia but unfortunately it did not help.</p>,How do JavaScript closures work?,<javascript><function><variables><scope><closures>
6068,<p>How would you prompt the user for some input but timing out after N seconds?</p><p>Google is pointing to a mail thread about it at <a href="http://mail.python.org/pipermail/python-list/2006-January/533215.html" rel="noreferrer">http://mail.python.org/pipermail/python-list/2006-January/533215.html</a> but it seems not to work. The statement in which the timeout happens no matter whether it is a <code>sys.input.readline</code> or <code>timer.sleep()</code> I always get:</p><pre class="lang-none prettyprint-override"><code>&lt;type 'exceptions.TypeError'&gt;: [raw_]input expected at most 1 arguments got 2</code></pre><p>which somehow the except fails to catch.</p>,Keyboard input with timeout?,<python><timeout><keyboard-input>
89904,<p>I accidentally <strong>committed the wrong files</strong> to <a href="https://en.wikipedia.org/wiki/Git" rel="noreferrer">Git</a> but didn't push the commit to the server yet.</p><p>How can I <strong>undo those commits from the local repository</strong>?</p>,How do I undo the most recent local commits in Git?,<git><version-control><git-commit><undo>
51816,<p>I am assigned some old code and when I was reading through it I noticed it had these in the form of:</p><pre><code>float low = 1e-9;float high = 1e9;float lowB = 1e-9;float highB = 1e9;float lowL = 1e-9;float highL = 1e9;</code></pre><p>So I see that it's trying to define some ranges using the e notation right? But isn't <code>1e-9</code> supposed to be <code>-1e9</code>?</p><p>Then the values would be between <code>-1000000000</code> and <code>1000000000</code> right?</p><p>I am not sure what <code>1e-9</code> is meant for?</p>,1e-9 or -1e9 which one is correct?,<c++><math><floating-point><notation><exponential>
